Index	GC_N_B01	GC_N_B02	GC_N_B03	GC_N_B05	GC_N_B06	GC_N_B07	GC_N_B09_4	GC_N_B10	GC_N_B102_1	GC_N_B107	GC_N_B108	GC_N_B11	GC_N_B116	GC_N_B12	GC_N_B125	GC_N_B135	GC_N_B136	GC_N_B138	GC_N_B14	GC_N_B20	GC_N_B21	GC_N_B23	GC_N_B30	GC_N_B32_4	GC_N_B35	GC_N_B36	GC_N_B37_1	GC_N_B38	GC_N_B40	GC_N_B42	GC_N_B46	GC_N_B48_3	GC_N_B50	GC_N_B54	GC_N_B57	GC_N_B59	GC_N_B60	GC_N_B61	GC_N_B63	GC_N_B64	GC_N_B66_1	GC_N_B68_1	GC_N_B82_1	GC_N_B83_1	GC_N_B84	GC_N_B86_4	GC_N_B87	GC_P_B04_1	GC_P_B08	GC_P_B101	GC_P_B103_1	GC_P_B109	GC_P_B111	GC_P_B112	GC_P_B114	GC_P_B123	GC_P_B126	GC_P_B13	GC_P_B130	GC_P_B15	GC_P_B16	GC_P_B18	GC_P_B19	GC_P_B22	GC_P_B24	GC_P_B26	GC_P_B27	GC_P_B28	GC_P_B29_4	GC_P_B34	GC_P_B41	GC_P_B43	GC_P_B44	GC_P_B45_1	GC_P_B47	GC_P_B51	GC_P_B55_1	GC_P_B58	GC_P_B62_1	GC_P_B69_1	GC_P_B71_1	GC_P_B72	GC_P_B73
M22078370a	6772.352928	27.29152473	712.7869424	8086.109392	30.55949123	4.290312998	45.12596307	56.80978282	113698.1907	175.5868271	390.7544044	551.4629581	7.464707146	94.60837863	1914.255936	183.7000913	7088.931308	13371.83705	42.86243332	0.346419119	10.2081595	192.5994347	0.234821324	44.78929674	2.953968279	17.02551338	920.2959268	108291.1285	221.8782738	168.7137587	0.24401471	3.366001203	1.882142976	60.66084028	0.000330637	3.36105625	0.002173927	564.4527607	0.58104402	1.630622881	0.936027189	9.342680161	0.00587	8.07305998	79.78241267	5.548989127	46.58622811	285.6137827	5.261698982	28725.7801	10604.83854	335.8894964	54.01096808	233327.9311	17.89671388	217.1862675	442.2374997	0.825150924	9473.665335	3681.809408	0.849891569	3.457216777	0.00226	9.194265037	0.184828004	7.597651918	34.40385767	6.373056536	5.536979659	2.994215639	60.1445011	2.170489211	110.5620977	0.0476	0.0184	0.0219	5653.37142	45.0925298	3.408706405	204.7451548	0.497699533	9.752824057	0.0954
M23131044a	3618.067284	139.2076917	517.6607946	5210.082866	24.6144009	0.016960295	282.6598195	63.92513833	218090.9962	173.0330821	556.3634044	417.9944389	5.298170258	47.70794353	3397.506179	479.5993648	16500.98233	6357.144386	9.934988113	1.055156248	0.451001761	623.8829842	0.274656664	63.05331015	2.482049297	22.09395794	1596.198236	769590.4723	187.9741379	483.7657825	0.0113	11.74326853	10.18277551	83.62910965	0.771331405	5.28856204	0.0628	99.69569786	0.865203053	0.0533	0.0273	3.624502219	0.027	14.79178344	18.71540719	72.40517132	45.25895985	136.7656729	46.03427708	33283.69605	11458.0242	109.8230074	5.944019786	241337.2236	42.17962992	136.2250006	141.6591983	1.11080297	12575.8776	3861.994339	0.651997105	5.578050929	0.0139	6.349236704	0.0626	4.529957312	23.28587399	4.272190657	1.507759647	1.198369917	121.9231226	13.86297624	10.34500935	0.0814	0.0166	1.787240398	3230.170272	30.26631749	8.353140905	111.3613086	0.0506	10.23727687	0.0831
M23130944a	2681.391909	17.9685957	509.9339854	10665.43455	187.7253974	4.542102102	3.026047218	14.9681698	65353.6385	159.6816075	239.6167198	14.58687241	9.071061066	29.46363976	1223.787746	467.8810548	12442.42638	24037.5075	1.785972601	4.386747339	1.260335093	42.02514237	0.509607314	13.09353331	0.889974231	15.78453083	368.568792	26236.09841	445.0000777	91.57415976	0.0802	0.412910992	2.63634996	40.7846202	0.0994	5.183529923	0.142268144	1086.328601	0.180184007	1.011097391	0.307516466	10.86681293	0.00611	4.607306432	39.96251101	29.21429765	36.31188171	102.0340212	144.8900246	32406.80517	10153.86269	118.0018163	11.06226444	127133.1958	22.51757833	259.2459451	444.3874617	50.55240496	5770.555252	3597.657164	1.702531416	3.698257714	61.1223448	3.931063641	0.270654693	8.762309438	26.85191461	2.505420343	0.384779565	2.532043203	8.383001133	0.489489652	39.99062434	157.9902712	64.33072608	0.000131095	13017.34603	36.36331065	2.842019533	148.1042641	1.562416169	12.23422367	0.134054453
M23131008a	2257.907677	0.1630044	472.3112578	7812.446869	22.43718943	0.016960295	3.596256983	2.530905383	73708.66792	112.8092226	241.9270419	1.535060779	2.018916208	4.027399528	2333.316506	257.401045	9540.082778	22196.78307	0.266471666	0.175702036	0.535321653	184.6795732	0.582347409	2.71257784	2.044134571	10.17716524	335.8394241	480744.2938	300.9543765	46.75681854	0.003236612	0.010888801	1.103100833	0.160265425	0.138450758	3.306145103	0.0914	229.9249387	0.5119733	0.02667343	0.357809819	6.430512612	0.0085	26.68887515	3.847716419	17.74477146	39.06870627	212.5454616	61.11579138	18908.52774	5192.208654	104.4497133	0.635940465	178398.549	2.147926632	99.50648285	259.610606	9.862046431	1746.143719	2855.049792	0.222320318	4.383710573	0.024	5.395379562	0.122461624	11.30732746	33.27077166	4.781551764	6.718573359	2.395293007	0.568778759	0.776754855	18.11194882	0.00531	0.0116	4.26087972	6240.301863	47.13189786	1.330389835	75.83757544	0.547750128	10.83912505	0.129882865
M21223882a	4759.5409	141.2514602	831.3079019	9234.419944	72.19002878	13.86083259	16.82859904	49.0277337	100213.8229	191.9201212	449.1199169	64.22129159	17.54598894	138.9421962	2168.550461	223.2552028	8308.662975	17373.16121	13.37484037	3.127859505	1.095488152	434.4806676	0.116643964	39.40618319	3.177206405	5.79579558	1401.679166	708931.9565	315.8385651	167.644174	2.758594468	3.976351813	9.090272571	70.67612208	2.282929183	4.306953473	2.187723601	1609.585	1.389538616	1.491498817	1.19254266	8.195471408	0.0197	12.61641844	88.65201553	41.3328334	45.04888245	392.5292345	197.130682	35128.20067	12224.38438	222.2725315	47.7373253	200831.8748	20.63238068	182.7397455	319.4904807	0.642694592	8719.994706	3843.606544	1.029779074	4.188397486	24.50191582	11.90631544	0.186145544	12.8676024	38.30461713	9.10933407	24.51461086	2.473483804	225.7139128	1.296358844	93.69382673	22.35968466	27.19052003	0.000131095	4354.533658	55.61682783	1.40795192	182.2650962	0.449597023	9.41176527	0.0857
M21223771a	6912.258582	78.47726448	729.7500455	8758.877478	167.6657013	17.19303048	15.125042	27.1454652	148103.231	171.5012896	627.6991364	145.546542	37.82306191	330.4698129	2175.618804	271.5735206	9216.621137	25942.41936	17.84563778	16.87611673	16.03344405	63.71928416	0.153965444	20.76693461	3.289874591	13.44277177	1244.711429	27490.43939	284.6928166	250.2685298	0.491667946	1.325522129	7.150755312	0.160265425	1.715664449	3.31092395	6.526844848	2116.088715	6.149785625	14.82429771	0.61152069	15.50527211	0.0118	13.65543628	11.27272625	18.47059193	49.36539433	415.2658004	228.0539369	34067.56556	12273.91577	213.6531849	52.08795799	217910.0237	19.73349641	179.0232506	216.7771848	1.698322712	9819.623734	3943.573877	0.745005978	7.214516622	69.13447356	33.50025293	0.16573116	18.9144628	45.45332435	21.39124005	108.3310624	1.217520589	68.22620545	5.039051516	128.7073023	158.1221071	76.13887228	0.734641523	6534.695562	75.17662322	3.135706185	377.3636242	0.719683334	12.52019559	0.112032537
M21201849a	5363.693999	102.7385463	978.1844637	8737.359463	21.33719788	5.229307941	8.448257412	8.056925534	63811.01869	139.240811	482.9101049	45.11750323	13.11411114	11.91739332	1362.707953	473.4393039	11123.13496	26630.03521	3.954626978	0.234317715	0.017833931	38.68505111	0.0359	7.995144533	3.962136992	11.47093877	162.1048992	28206.92925	552.6919372	46.90765898	1.551393009	2.463017567	5.663742696	91.14251744	0.578190661	10.82703119	1.375652447	336.1390515	1.870731515	10.13072034	0.380473112	5.394928296	0.0135	3.495684258	13.48778846	78.91863697	57.98090949	565.4282374	193.0411541	25432.01775	8788.86831	108.3472104	34.47459388	133598.6106	2.942899187	160.3718409	162.6649696	3.876643981	3219.254046	2599.853877	0.101479648	6.977998431	0.0264	11.6116621	0.218914822	13.50602001	45.31021369	7.536649017	8.604839458	1.638055527	13.30674651	1.283864152	82.06742379	0.084	0.0613	0.0318	9100.435487	55.17349762	2.175464951	166.0553062	0.130761861	16.90292459	0.129995948
M2369015a	3316.208253	48.73595761	277.404253	11801.29227	53.15250501	0.016960295	0.936176466	5.587366696	165035.483	78.06094716	309.2484714	0.815160795	2.130860592	3.572802515	2841.954399	506.7509311	8687.593619	17245.14494	0.33558362	0.7626377	0.017833931	164.735343	5.725059562	4.946965132	3.839134691	24.83542833	87.9061422	223580.8937	1229.191039	11.75825752	0.674050109	0.126183564	2.241978108	39.70342676	0.441181562	3.415855456	0.0798	194.4968869	0.477637118	0.02667343	0.755781996	3.545515479	0.0082	5.125798668	22.47880723	57.14478051	41.88217886	317.1224896	19.40962396	58081.5787	25797.96431	315.436044	112.5622549	558991.25	18.63588783	146.3666518	847.5288162	18.00360841	17319.99673	27075.93917	0.004489555	4.515744318	0.0133	4.476703909	0.0775	4.245390764	57.26371573	3.255931794	0.0141	8.533687862	1.627465694	5.343238358	31.47044689	0.0341	0.023	0.00428	16242.86578	64.46271053	4.299755785	115.8765353	0.996020144	18.85129802	0.0849
M21223783a	6765.276741	176.3898992	1095.607567	8259.054965	71.50079402	2.388236315	7.989515394	11.47033141	95389.78927	142.2322706	573.8966945	120.0978162	8.431821445	138.0911712	2075.525394	253.318878	11319.93904	25007.31699	5.133912732	0.513045282	2.26228502	67.73626857	0.279657279	10.58791749	2.697108206	6.759161107	491.4671828	28475.54353	307.3318275	108.460899	1.996115329	1.683643107	11.59866132	0.160265425	1.770842648	6.460491971	2.366054989	189.5829028	7.18370762	7.952004122	1.225843402	3.297933513	0.0161	1.655686461	7.389141615	67.83613453	32.46474721	480.6126721	327.9058191	26208.7827	9017.037213	113.2387371	0.635940465	73364.01574	25.59645954	128.2584716	201.717802	4.288377788	10678.82973	3487.863482	0.1564266	3.49296658	0.00958	28.82619833	0.303181811	24.35530515	99.43708397	20.53984456	46.52670321	1.186684492	14.01036588	2.966867027	125.9279528	4.52E-05	0.0168	0.000131095	7052.068817	141.395355	3.146561449	198.9446529	0.0661	17.12455047	0.113509744
M21223844a	11195.40127	122.6686531	874.2831669	8884.916572	83.58963747	3.29855158	22.69383595	2.611622947	179833.7923	155.6406406	880.9748032	110.4568845	15.22510921	115.3575617	2612.911198	287.2623354	8997.879255	11261.09247	2.22338987	0.742553451	1.070662825	75.78086825	18.35744921	2.087013913	2.014884807	4.566473435	564.768015	126483.1482	322.748408	39.32045914	1.112099069	1.606188434	5.923390585	77.96813268	2.023140645	7.790435209	0.175042497	208.0776153	3.486962997	3.586375511	0.401537689	8.915984877	0.0147	12.00503538	12.48983621	32.09344234	32.49016496	233.3364556	10269.87372	26629.24077	9282.200154	117.1466258	10.28024698	75753.65674	11.63005251	112.5418866	153.2078825	0.504817759	6694.259068	3705.693135	0.459921921	4.952753122	2.735908023	32.58195515	0.229144797	39.78442457	111.562819	22.34917639	179.2761009	1.540090127	4.845663342	3.510086606	153.5368332	8.240448941	3.172427361	0.1508266	7280.264636	172.5144304	3.892389941	181.3071944	0.227366884	25.47534749	0.296945263
M23194024a	3768.36679	118.3307231	385.779193	8516.373792	764.7701283	7.163994013	63.16929263	7.802633748	44233.28293	105.0531032	248.4027262	84.62920363	41.30419663	133.316997	1820.192919	59.99138959	4263.197897	9736.120424	2.674865495	22.18825967	3.310815303	652.6885506	0.185018584	6.437715189	1.797644358	14.16606478	1404.653089	673009.6875	151.379449	83.120884	1.495153936	3.725709856	7.068541884	0.160265425	0.465047249	3.724524751	0.904520847	216.9860029	0.282285255	4.40358521	0.446758638	5.912310064	0.0125	7.203385981	9.839603835	17.84025471	37.59541365	267.1866827	120.3718751	36894.00726	12892.57795	95.48219081	13.85587738	72156.30639	5.730057095	171.8622268	150.3527746	6.06139087	7271.964157	3243.750851	0.341027752	3.890782905	205.4830565	3.068955906	0.201498988	14.69265951	39.019235	2.202077133	5.491665463	5.588104769	22.40847088	0.41478866	13.92670924	255.0505806	219.8475926	0.000131095	12952.43095	53.61832823	3.528607723	115.7717143	1.98039824	12.96471489	0.286286831
M21221682a	7004.070773	79.64083346	458.5293718	8104.00278	103.5610407	0.731150744	9.585153688	6.730041924	57701.97179	84.73346485	513.8942408	7.172443924	26.49716612	217.4512443	1139.058877	217.8257843	5638.928932	23113.79552	1.319370713	0.176899635	15.26043504	70.48031985	0.096	3.913679629	2.546623407	9.723931535	467.7980297	166939.7429	166.2737945	172.0931352	0.50189379	0.010888801	6.108761306	12.93501437	0.481249561	3.851435958	0.086	415.3982679	5.722281209	0.690477422	0.688156521	7.511730522	0.0263	3.168693055	2.579875246	33.20459123	30.10741939	657.9397876	435.0563703	27831.88059	9636.300343	68.98599991	2.84277679	66930.87192	7.57889131	119.4553255	198.1470739	0.111400491	3598.228446	2131.759029	0.682028756	2.812972747	0.000257792	24.09536143	0.219286031	3.671687209	9.378581272	18.29311094	78.59866517	1.266279126	5.74867588	1.689768922	103.5682519	4.52E-05	4.32E-05	0.206573129	15262.41997	13.18277291	4.586121038	232.9245059	0.0866	4.28343483	0.0443
M21223799a	3347.435777	107.263382	854.4700899	5734.089072	187.8549788	1.848624709	3.061695121	0.164998192	90954.13138	162.1999437	386.2532812	10.60786362	12.96577442	90.43094898	1754.430426	429.8921457	8109.903205	8064.933878	2.330400125	6.847461972	4.28794918	83.71250158	0.991050085	0.660102724	3.748571817	3.902689685	499.4776053	172637.7064	218.8047396	8.968108468	8.398594542	0.691588195	5.701798425	9.15130036	1.204122542	6.084753367	0.002173927	135.0693274	0.886668417	1.231597609	0.459707758	8.157691454	0.0113	19.19207333	4.688632041	54.83201919	31.69894061	598.9285763	8030.501717	21035.85826	7837.305978	202.6471355	17.4182036	273872.746	36.99126034	95.40411209	484.6094653	6.04013627	5039.902689	2771.480382	0.498749389	2.229557339	59.77769405	12.24018352	0.211347619	9.804578788	31.93361743	9.504681107	38.69817618	1.265739393	10.83712209	1.239003424	73.41427231	121.9298359	63.39834837	0.247940167	8487.839253	45.42228413	1.367721848	148.3456042	0.10884953	9.017101654	0.0569
M21221964a	6340.755858	139.8878162	855.5542079	8745.316191	153.4336734	0.749260445	4.3732535	120.0545399	125972.4582	162.590581	510.7038702	14.87199028	50.0946224	28.95073872	1913.442561	345.1660263	7952.267586	18317.67287	6.246367628	0.391641071	0.828945687	16.26717796	1.096337243	103.4565828	8.803298189	6.245471342	106.0349173	10337.59889	262.7078731	70.62226843	1.807797685	1.69204667	8.77282404	41.63405828	1.815123272	1.683180991	0.135829155	263.0255443	3.650184545	4.794639897	2.301485693	6.212684212	0.0112	5.158235784	3.537123903	15.54478768	41.21110354	1226.015841	113.6220472	21921.89017	8483.725267	122.6043957	35.92598072	68008.40855	8.61106271	161.5690226	179.7285792	1.562707299	6558.335294	3155.526977	0.205359244	4.151409779	0.714548225	27.7152766	0.184604535	10.58200661	28.52835396	17.56249099	75.51416152	0.603766401	22.71199157	2.961062313	105.5505812	0.885412684	0.665014677	0.347967206	4168.200424	40.19079778	5.438141963	209.5209468	0.156995196	7.584189597	0.0682
M23130925a	2535.532351	37.34303656	600.1659789	10773.17481	60.52728757	4.376786005	5.224322924	28.39094732	39561.23102	153.5761686	323.4842627	156.9927976	57.55426412	180.9973803	1378.804826	289.6678821	9564.391785	13559.9818	8.042731754	2.59907855	13.42959623	242.1038054	0.217690794	26.03451361	2.54044163	14.67712664	1006.381223	269730.0583	265.1673772	192.4099645	0.627556329	0.711621255	2.11102303	53.25526716	0.159052853	5.436224219	2.768449885	2098.98575	0.552752014	6.78129108	0.440982918	7.774698822	0.0133	8.857931064	20.60963624	59.15662492	56.30173271	301.4250624	76.44369059	33883.49972	12607.0642	225.4772194	27.98715039	299259.3629	35.79461087	178.4768589	415.4854982	2.025092344	12356.26058	4792.295868	0.923239651	7.855320849	22.32598568	11.2816646	0.328670092	18.02444497	49.11778681	6.854085762	0.155680191	1.864540597	25.1948941	1.051762426	60.05842185	12.56508321	24.36817759	0.000131095	11857.48852	70.03653808	4.305815747	91.38597212	0.431915181	16.84437898	0.16332228
M23130986a	1612.472279	14.02352747	817.023446	8716.621371	189.1568863	15.70514731	21.72805897	22.04071583	19630.21271	141.3095678	240.7103057	151.5458251	25.14867554	183.939912	1030.639193	286.3143657	9079.24529	15076.14351	8.123318833	13.90529778	6.721763162	457.8085862	0.118383146	17.62401309	1.517035986	11.46479814	2458.517248	405227.0383	296.0435193	63.69755547	1.183104984	1.086036268	1.271091289	13.16481471	0.0306	5.238637109	0.0952	1963.89737	0.29710188	0.728312239	0.173276743	3.26030974	0.00226	4.544833876	23.64934385	20.15059616	33.52435278	218.3373546	147.4395988	27753.04286	10063.74004	117.0317865	0.635940465	282393.9018	9.513103217	129.8401036	210.9090798	13.8664682	7012.873286	3197.485995	0.7143971	6.104261848	149.392068	4.616529164	0.208451946	6.931455315	24.43531408	2.792107717	5.235665574	2.143981396	28.42697779	0.436957093	24.52924433	404.3645275	163.7319723	0.000131095	12509.6709	36.14832891	1.557629395	107.4589888	0.449631534	9.553232793	0.129364519
M21222021a	8410.672851	92.39223682	523.3873476	8899.273837	55.29471363	0.0917	6.880072196	68.51226373	87764.6455	165.51049	295.4067114	59.49273547	20.46149448	10.2723715	1288.372071	221.7460771	10946.22713	23831.11409	2.864206389	1.352485949	1.538659163	38.85259031	0.0117	59.71354231	123.6319492	25.61362354	474.2441704	209937.221	199.4305141	282.546531	0.592891725	0.378618746	6.637920012	0.160265425	0.38381026	3.009223323	0.243523538	435.0236357	2.079130469	0.911101051	0.442292775	8.963056342	0.0273	9.628573922	6.17171635	38.91419425	53.98708135	1554.375143	135.5559162	35766.92856	15709.44211	195.5742652	77.40306328	202839.0843	10.84882103	283.6673816	468.7583241	3.011332902	10085.84909	3915.008667	0.120835796	5.115315636	9.553506086	21.85555428	0.253122811	16.99709327	32.03136461	17.84488363	47.48319423	4.545336213	19.04480613	1.549641698	130.9587598	9.652865514	10.86900357	0.000131095	12441.42302	55.79278962	5.470598665	193.4967299	1.545793916	11.12353146	0.0783
M23130931a	1712.038188	15.43636799	759.8555051	8904.760546	20.19046821	2.843890214	2.513491976	6.971910613	56949.63141	136.4790939	255.6015998	12.61471166	7.994584815	51.09533084	1370.521404	228.1850996	9676.887078	19395.10702	1.37302035	0.353508019	3.344263828	318.4779746	0.332706758	4.809938969	0.947052287	10.23747113	607.5794895	701833.736	292.2061086	76.24217667	1.206176739	0.40600492	1.023653511	0.160265425	0.0459	3.059340532	0.170636062	562.1454154	0.35671104	0.853214212	0.297984318	6.413584982	0.00675	5.718990249	13.10336772	49.01641049	32.57830723	106.1735849	64.12004828	27875.48611	7935.948451	115.0814486	0.635940465	214369.8291	9.112189017	131.6738668	227.8085259	11.65045358	6095.366632	3294.044054	0.804389196	3.541452019	0.172584624	4.983773017	0.250608103	12.65752188	35.98086733	2.900883155	8.889102384	3.538959378	0.035005606	0.456605327	22.91229939	0.061	0.178525688	0.000131095	8776.27917	52.75259697	1.459965473	155.810601	1.937061404	9.227893697	0.089
M21223765a	9663.813388	266.446782	717.0008998	8973.280111	52.70322243	3.5047568	35.09924505	23.96264094	95362.95948	139.507057	814.2140544	140.2669499	12.71391157	0.531419749	1957.993735	372.7342438	9099.330577	24988.64672	16.44106855	0.833092724	0.017833931	53.22160707	0.432403118	29.80657671	5.729593148	14.18593757	171.1107663	95031.52325	282.3306008	87.25378518	2.11799424	3.520947868	11.30593924	198.1964453	4.519447406	9.386091226	1.60780774	343.2273746	4.239711104	10.58692334	1.258931068	5.886121997	0.015	7.980509942	15.679609	62.526436	55.70089981	459.2803592	57.90804325	26749.57513	9831.333197	248.7046693	17.78771238	295753.6068	45.78114725	179.9268071	350.2601587	3.744604635	12370.16797	3561.498361	0.274285769	5.51628363	4.273101723	40.77540053	0.225143657	32.83823827	111.3739901	30.15198906	11.60795576	1.093111277	55.36095549	4.169489878	147.8997686	3.80424718	4.587574547	2.154656519	8715.904664	166.3885518	5.891579991	538.7645973	0.113499309	30.82075795	0.250633366
M23131067a	6412.623404	30.19236642	293.7624873	10363.97823	26.41843663	0.016960295	0.669545897	0.164998192	154371.0233	71.64427094	413.8166429	0.077936075	10.67957758	0.531419749	2251.350778	704.8553779	10950.21995	22907.1418	0.487029194	0.283603749	0.017833931	110.2115217	0.273324907	0.951439996	16.37759661	31.96205409	99.05744453	164276.8295	1150.170964	2.512786803	0.0605	0.010888801	4.423654046	0.160265425	0.605398009	2.562350655	0.0906	275.0855938	6.970841929	0.02667343	0.0955	3.247964169	0.0154	5.928023269	20.36527599	80.04170054	47.40683065	936.183258	35.02487473	53690.35102	23166.86565	139.2420432	5.809708928	282157.9928	0.741822819	114.5444238	191.9766325	1.491108267	15022.41783	20077.0263	0.0345	3.097151798	0.0161	21.92022594	0.0861	6.216922878	61.87444934	15.80576449	0.25921919	4.754814967	2.36765366	8.766946021	77.31090168	0.0231	0.0203	3.082410173	11536.80547	69.56186669	7.576654343	145.629849	0.107095682	14.67237774	0.0601
M21223815a	5978.59219	108.8722651	669.1021043	8232.181157	73.80567107	5.143756192	8.423667382	22.03444493	127767.5407	128.6220115	464.1641959	19.43025384	7.722040691	18.07241433	2063.387439	358.6242195	13520.62284	25560.65515	3.892442275	0.367332193	0.446306811	35.50986239	0.0729	21.09882737	2.549400432	8.687899112	223.0997889	124276.3454	568.5227816	47.93636614	2.765847525	1.517783862	8.4729835	42.65049605	2.832505176	9.327470314	1.687492179	289.9555263	3.382227422	0.948245454	1.79124718	8.569445368	0.0173	11.58531934	117.5759329	107.2058359	43.13646627	460.4875789	137.3540456	26565.32315	9643.318544	102.1185792	24.73588183	154624.7222	19.81607708	184.6004595	406.0700162	19.20021893	9132.816232	3120.381261	0.486075421	4.345417547	0.000257792	14.0881684	0.205234288	32.48174928	80.88643906	9.376338533	1.49631567	0.620883332	100.023135	4.645035518	71.7830282	4.52E-05	0.00417	5.731737595	10018.55851	117.5373677	8.017051902	133.3294547	0.528513884	18.93628065	0.13055615
